Ano,Nome do autor,Número da emenda,Localidade do gasto (Regionalização),Sigla UF ,Função,Subfunção,Valor empenhado,Valor liquidado,Valor pago
2021,DR. LUIZ OVANDO,10,Nacional,BR,Defesa nacional,Atenção básica,99727.17,67847.88,67847.88
2021,PEDRO AUGUSTO BEZERRA,2,Nacional,BR,Defesa nacional,Desporto comunitário,99731.74,52812.63,46239.63
2021,ROSANA VALLE,15,SÃO PAULO,SP,Educação,Ensino superior,99738.21,31388.33,17560.00
2021,DRA. SORAYA MANATO,18,ESPÍRITO SANTO,ES,Educação,Ensino profissional,99741.58,99741.58,0.00
2021,OSMAR TERRA,11,Nacional,BR,Agricultura,Difusão do conhecimento científico e tecnológico,99752.00,0.00,0.00
2021,GURGEL,6,RIO DE JANEIRO,RJ,Saúde,Atenção básica,99760.00,99760.00,99760.00
2021,RAIMUNDO COSTA,17,BAHIA,BA,Saúde,Assistência hospitalar e ambulatorial,99809.00,0.00,0.00
2021,GORETE PEREIRA,16,CEARÁ,CE,Educação,Ensino superior,99857.40,16600.00,8300.00
2021,TEREZA NELMA,2,Nacional,BR,Defesa nacional,Defesa terrestre,99865.55,72182.43,72182.43
2021,CORONEL CHRISOSTOMO,1,RONDÔNIA,RO,Defesa nacional,Desporto comunitário,99866.24,95471.24,16841.24
2021,CARLOS ZARATTINI,1,SÃO PAULO,SP,Educação,Ensino superior,99888.35,12024.35,2760.00
2021,BIA KICIS,6,DISTRITO FEDERAL,DF,Defesa nacional,Administração geral,99895.26,0.00,0.00
2021,MARIA DO ROSARIO,13,RIO GRANDE DO SUL,RS,Educação,Ensino superior,99895.64,49261.00,31325.00
2021,TED CONTI,7,ESPÍRITO SANTO,ES,Educação,Educação básica,99900.00,0.00,0.00
2021,DELEGADO PABLO,10,AMAZONAS,AM,Educação,Educação básica,99902.18,0.00,0.00
2021,MAJOR OLIMPIO,8,SÃO PAULO,SP,Educação,Educação básica,99921.72,0.00,0.00
2021,CORONEL ARMANDO,10,Nacional,BR,Defesa nacional,Desporto comunitário,99930.02,99930.02,99930.02
2021,RAUL HENRY,5,Nacional,BR,Defesa nacional,Administração geral,99931.99,99931.99,37571.67
2021,RAUL HENRY,3,Nacional,BR,Defesa nacional,Atenção básica,99933.99,99933.99,99933.99
2021,CORONEL ARMANDO,21,Nacional,BR,Defesa nacional,Administração geral,99942.93,99942.93,80834.93
2021,PEDRO UCZAI,3,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,99943.07,0.00,0.00
2021,ROSANA VALLE,19,Nacional,BR,Defesa nacional,Administração geral,99959.32,80727.48,80727.48
2021,DANILO FORTE,6,CEARÁ,CE,Educação,Ensino superior,99961.90,86100.20,14700.20
2021,SORAYA THRONICKE,7,Nacional,BR,Defesa nacional,Atenção básica,99963.70,99953.70,3200.00
2021,GUILHERME MUSSI,6,SÃO PAULO,SP,Saúde,Atenção básica,99971.00,99971.00,99971.00
2021,AUGUSTO COUTINHO,8,Nacional,BR,Defesa nacional,Desporto comunitário,99971.87,0.00,0.00
2021,DR. LEONARDO,11,Nacional,BR,Defesa nacional,Defesa naval,99972.00,0.00,0.00
2021,ROGERIO CORREIA,20,MINAS GERAIS,MG,Educação,Ensino superior,99974.00,1040.00,0.00
2021,RICARDO TEOBALDO,7,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,99976.00,99976.00,99976.00
2021,LEONARDO MONTEIRO,12,MINAS GERAIS,MG,Educação,Ensino profissional,99987.44,0.00,0.00
2021,DAMIAO FELICIANO,15,PARAÍBA,PB,Educação,Ensino profissional,99987.60,99289.60,0.00
2021,CORONEL ARMANDO,8,Nacional,BR,Defesa nacional,Atenção básica,99988.48,99988.48,99988.48
2021,HEITOR FREIRE,11,Nacional,BR,Defesa nacional,Administração geral,99989.04,73705.69,21082.30
2021,CHRIS TONIETTO,8,Nacional,BR,Defesa nacional,Atenção básica,99989.10,96550.10,96550.10
2021,ANDRE DE PAULA,7,Nacional,BR,Defesa nacional,Defesa naval,99989.67,57339.76,29135.62
2021,LUCIANO DUCCI,7,PARANÁ,PR,Educação,Ensino profissional,99990.00,99990.00,0.00
2021,SANDERSON,17,RIO GRANDE DO SUL,RS,Defesa nacional,Defesa terrestre,99992.54,99992.54,81364.54
2021,CORONEL ARMANDO,14,Nacional,BR,Defesa nacional,Administração geral,99994.92,70534.92,68094.92
2021,ENRICO MISASI,11,SÃO PAULO,SP,Saúde,Atenção básica,99995.00,0.00,0.00
2021,DAMIAO FELICIANO,6,PARAÍBA,PB,Defesa nacional,Administração geral,99995.48,96845.48,77969.04
2021,FABIO MITIDIERI,5,SERGIPE,SE,Defesa nacional,Defesa terrestre,99997.06,0.00,0.00
2021,DAMIAO FELICIANO,20,PARAÍBA,PB,Educação,Assistência hospitalar e ambulatorial,99999.02,0.00,0.00
2021,DR. LUIZ OVANDO,9,Nacional,BR,Defesa nacional,Desporto comunitário,99999.26,99616.00,1040.00
2021,PEDRO UCZAI,14,Nacional,BR,Assistência social,Alimentação e nutrição,99999.84,99999.84,0.00
2021,GONZAGA PATRIOTA,3,PERNAMBUCO,PE,Educação,Assistência hospitalar e ambulatorial,99999.90,0.00,0.00
2021,IDILVAN ALENCAR,7,CEARÁ,CE,Educação,Ensino profissional,99999.98,74399.98,10800.00
2021,JOSE MARIO SCHREINER,4,GOIÁS,GO,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,LIDICE DA MATA,8,BAHIA,BA,Educação,Ensino superior,100000.00,50839.64,50839.64
2021,PROFESSOR ALCIDES,2,GOIÁS,GO,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,MARCOS DO VAL,11,ESPÍRITO SANTO,ES,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,ERIKA KOKAY,14,Nacional,BR,Ciência e Tecnologia,Desenvolvimento científico,100000.00,0.00,0.00
2021,BILAC PINTO,3,MINAS GERAIS,MG,Defesa nacional,Administração geral,100000.00,0.00,0.00
2021,CLEBER VERDE,7,MARANHÃO,MA,Educação,Ensino profissional,100000.00,0.00,0.00
2021,ROMARIO,3,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,MISAEL VARELLA,14,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,MAURICIO DZIEDRICKI,7,RIO GRANDE DO SUL,RS,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,REGINALDO LOPES,4,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,0.00,0.00
2021,STYVENSON VALENTIM,10,RIO GRANDE DO NORTE,RN,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,CEZINHA DE MADUREIRA,12,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,WALTER ALVES,3,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,ZE SILVA,17,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,ELI CORREA FILHO,4,SÃO PAULO,SP,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,CARLOS VERAS,4,PERNAMBUCO,PE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,9,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,CAMILO CAPIBERIBE,6,AMAPÁ,AP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,BACELAR,3,Nacional,BR,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,PADRE JOAO,4,Nacional,BR,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,MARCON,6,RIO GRANDE DO SUL,RS,Educação,Ensino superior,100000.00,100000.00,0.00
2021,VINICIUS FARAH,20,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,100000.00,55000.00,55000.00
2021,FAUSTO PINATO,11,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,GUSTAVO FRUET,12,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,LOURIVAL GOMES,18,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,LUCIO MOSQUINI,8,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,GORETE PEREIRA,14,Nacional,BR,Saúde,Formação de recursos humanos,100000.00,0.00,0.00
2021,STEFANO AGUIAR,10,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,TEREZA NELMA,5,ALAGOAS,AL,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,ELIAS VAZ,14,GOIÁS,GO,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,SANDERSON,2,RIO GRANDE DO SUL,RS,Educação,Educação básica,100000.00,0.00,0.00
2021,AECIO NEVES,8,MINAS GERAIS,MG,Segurança pública,Custódia e reintegração social,100000.00,0.00,0.00
2021,JAQUES WAGNER,14,BAHIA,BA,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,LIDICE DA MATA,1,BAHIA,BA,Agricultura,Preservação e conservação ambiental,100000.00,100000.00,100000.00
2021,JULIO DELGADO,5,MINAS GERAIS,MG,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,CARLOS VERAS,6,PERNAMBUCO,PE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,MILTON COELHO,1,PERNAMBUCO,PE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,DR. ZACHARIAS CALIL,3,GOIÁS,GO,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,REGINALDO LOPES,8,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,0.00,0.00
2021,LEANDRE,1,PARANÁ,PR,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,LUCIO MOSQUINI,5,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,FERNANDO MONTEIRO,12,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,DANIEL FREITAS,3,SANTA CATARINA,SC,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,PROFESSOR ALCIDES,17,GOIÁS,GO,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,WELLINGTON ROBERTO,2,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,REGINALDO LOPES,2,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,0.00,0.00
2021,HELIO LEITE,10,PARÁ,PA,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,BILAC PINTO,8,MINAS GERAIS,MG,Desporto e lazer,Desporto comunitário,100000.00,100000.00,100000.00
2021,MAURO BENEVIDES FILHO,17,CEARÁ,CE,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,HELDER SALOMAO,12,Nacional,BR,Saúde,Formação de recursos humanos,100000.00,0.00,0.00
2021,STEFANO AGUIAR,12,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,ROGERIO CORREIA,22,MINAS GERAIS,MG,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,LUIS MIRANDA,12,Nacional,BR,Saúde,Administração geral,100000.00,100000.00,100000.00
2021,LEO DE BRITO,10,Nacional,BR,Educação,Ensino superior,100000.00,0.00,0.00
2021,CELIO STUDART,5,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,ELI CORREA FILHO,3,SÃO PAULO,SP,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,ULDURICO JUNIOR,4,BAHIA,BA,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,MIGUEL LOMBARDI,12,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,JOAO MAIA,8,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,WALTER ALVES,5,RIO GRANDE DO NORTE,RN,Educação,Ensino superior,100000.00,0.00,0.00
2021,BOHN GASS,8,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,LOURIVAL GOMES,22,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,MISAEL VARELLA,18,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,MARINA SANTOS,14,PIAUÍ,PI,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,ZE SILVA,14,MINAS GERAIS,MG,Gestão ambiental,Recursos hídricos,100000.00,0.00,0.00
2021,CLEBER VERDE,5,MARANHÃO,MA,Educação,Ensino profissional,100000.00,0.00,0.00
2021,ALINE GURGEL,9,AMAPÁ,AP,Organização agrária,Extensão rural,100000.00,0.00,0.00
2021,CAPITAO FABIO ABREU,1,PIAUÍ,PI,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,RUI FALCAO,16,PIAUÍ,PI,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,DAMIAO FELICIANO,5,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,EFRAIM FILHO,4,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,JANDIRA FEGHALI,19,RIO DE JANEIRO,RJ,Agricultura,Extensão rural,100000.00,0.00,0.00
2021,BOHN GASS,11,RIO GRANDE DO SUL,RS,Agricultura,Difusão do conhecimento científico e tecnológico,100000.00,0.00,0.00
2021,MAURO BENEVIDES FILHO,25,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,EDUARDO CURY,15,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,JULIO DELGADO,12,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,67068.00,67068.00
2021,LUIZ DO CARMO,2,GOIÁS,GO,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,RAUL HENRY,8,Nacional,BR,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,HEITOR FREIRE,10,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,BACELAR,5,BAHIA,BA,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,OSSESIO SILVA,23,PERNAMBUCO,PE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,JULIO DELGADO,8,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,RAUL HENRY,10,PERNAMBUCO,PE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,GONZAGA PATRIOTA,7,PERNAMBUCO,PE,Educação,Ensino superior,100000.00,100000.00,0.00
2021,JOAQUIM PASSARINHO,8,PARÁ,PA,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,RENATA ABREU,15,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,TABATA AMARAL,17,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,ROGERIO CORREIA,23,MINAS GERAIS,MG,Gestão ambiental,Preservação e conservação ambiental,100000.00,0.00,0.00
2022,EROS BIONDINI,2,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,ALCEU MOREIRA,5,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,ANDRE DE PAULA,4,RIO GRANDE DO SUL,RS,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,PAULA BELMONTE,13,DISTRITO FEDERAL,DF,Educação,Ensino superior,100000.00,47499.99,11666.66
2021,JOSE AIRTON FELIX CIRILO,8,Nacional,BR,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,HEITOR FREIRE,6,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,JULIO CESAR RIBEIRO,14,DISTRITO FEDERAL,DF,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,TED CONTI,17,ESPÍRITO SANTO,ES,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,SARGENTO FAHUR,5,PARANÁ,PR,Desporto e lazer,Desporto comunitário,100000.00,100000.00,100000.00
2021,JULIO DELGADO,6,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ALENCAR SANTANA BRAGA,12,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,CORONEL ARMANDO,2,Nacional,BR,Defesa nacional,Desenvolvimento científico,100000.00,95200.00,61445.61
2021,PLINIO VALERIO,2,Nacional,BR,Agricultura,Difusão do conhecimento científico e tecnológico,100000.00,13540.00,13540.00
2021,GLEISI HOFFMANN,11,PARANÁ,PR,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,RODRIGO CUNHA,11,ALAGOAS,AL,Trabalho,Fomento ao trabalho,100000.00,0.00,0.00
2021,LUCIANO DUCCI,4,PARANÁ,PR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,HEITOR FREIRE,9,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,GELSON AZEVEDO,3,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,FABIO REIS,5,Nacional,BR,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,GUSTAVO FRUET,15,PARANÁ,PR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,TEREZA NELMA,10,ALAGOAS,AL,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,DRA. SORAYA MANATO,5,ESPÍRITO SANTO,ES,Agricultura,Promoção da produção agropecuária,100000.00,100000.00,100000.00
2021,PROFESSOR ALCIDES,4,GOIÁS,GO,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,LUCIANO DUCCI,9,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,GUSTAVO FRUET,11,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,REGINALDO LOPES,6,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,100000.00,100000.00
2021,VICENTINHO,15,SÃO PAULO,SP,Gestão ambiental,Controle ambiental,100000.00,100000.00,100000.00
2021,EFRAIM FILHO,9,PARAÍBA,PB,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,PROFESSOR JOZIEL,2,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,100000.00,100000.00
2021,LEONARDO MONTEIRO,21,MINAS GERAIS,MG,Assistência social,Alimentação e nutrição,100000.00,11295.81,11295.81
2021,JOAO BOSCO DA COSTA,9,Nacional,BR,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,CELINA LEAO,10,DISTRITO FEDERAL,DF,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,GLEISI HOFFMANN,15,PARANÁ,PR,Educação,Ensino superior,100000.00,100000.00,100000.00
2021,ELMANO FERRER,9,Nacional,BR,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,PAULO FREIRE COSTA,12,SÃO PAULO,SP,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,PEDRO UCZAI,15,SANTA CATARINA,SC,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,JOSE ROCHA,4,BAHIA,BA,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,SARGENTO FAHUR,1,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,EUCLYDES PETTERSEN,6,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,JANDIRA FEGHALI,20,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,100000.00,100000.00
2021,LEONARDO MONTEIRO,9,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,29798.68,0.00
2021,LIDICE DA MATA,20,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,100000.00,100000.00
2021,CARLA DICKSON,7,RIO GRANDE DO NORTE,RN,Educação,Ensino superior,100000.00,0.00,0.00
2021,DR. LEONARDO,10,MATO GROSSO,MT,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,CHRISTINO AUREO,1,RIO DE JANEIRO,RJ,Assistência social,Alimentação e nutrição,100000.00,0.00,0.00
2021,LUIZ NISHIMORI,1,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,100000.00,100000.00,100000.00
2021,FLAVIANO MELO,3,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,ANDRE DE PAULA,9,PERNAMBUCO,PE,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,BOHN GASS,20,Sul,Sul,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,CELIO STUDART,4,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,ZECA DIRCEU,7,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,FREI ANASTACIO RIBEIRO,8,PARAÍBA,PB,Assistência social,Assistência à criança e ao adolescente,100000.00,0.00,0.00
2021,CORONEL TADEU,4,SÃO PAULO,SP,Gestão ambiental,Preservação e conservação ambiental,100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,18,SÃO PAULO,SP,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,GORETE PEREIRA,1,Nacional,BR,Ciência e Tecnologia,Desenvolvimento científico,100000.00,0.00,0.00
2021,LUIZA ERUNDINA,17,BAHIA,BA,Educação,Ensino superior,100000.00,30000.00,20000.00
2021,DR. ZACHARIAS CALIL,2,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,JOAO DANIEL,3,Nacional,BR,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,PR. MARCO FELICIANO,7,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,RUBENS OTONI,15,GOIÁS,GO,Educação,Ensino superior,100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,15,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ROGERIO CORREIA,16,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,0.00,0.00
2021,LAERCIO OLIVEIRA,8,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,JOSE ROCHA,2,BAHIA,BA,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,OMAR AZIZ,5,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,CARLOS VERAS,5,PERNAMBUCO,PE,Educação,Ensino superior,100000.00,0.00,0.00
2021,ANDRE FIGUEIREDO,3,CEARÁ,CE,Defesa nacional,Administração geral,100000.00,14000.00,14000.00
2021,GERVASIO MAIA,6,PARAÍBA,PB,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,SEBASTIAO OLIVEIRA,7,PERNAMBUCO,PE,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,GENERAL PETERNELLI,11,SÃO PAULO,SP,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,ELI CORREA FILHO,15,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,POMPEO DE MATTOS,1,RIO GRANDE DO SUL,RS,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,DRA. SORAYA MANATO,4,ESPÍRITO SANTO,ES,Agricultura,Promoção da produção agropecuária,100000.00,100000.00,0.00
2021,PROFESSORA DAYANE PIMENTEL,11,BAHIA,BA,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,ABOU ANNI,4,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,16,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,PR. MARCO FELICIANO,14,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,BOHN GASS,12,RIO GRANDE DO SUL,RS,Agricultura,Promoção da produção agropecuária,100000.00,100000.00,100000.00
2021,MARINA SANTOS,9,PIAUÍ,PI,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,PROFESSORA DAYANE PIMENTEL,15,BAHIA,BA,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,SEBASTIAO OLIVEIRA,3,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,PAULO FREIRE COSTA,7,SÃO PAULO,SP,Agricultura,Extensão rural,100000.00,0.00,0.00
2021,PROFESSOR ALCIDES,5,GOIÁS,GO,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,PEDRO UCZAI,7,SANTA CATARINA,SC,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,REINHOLD STEPHANES JUNIOR,8,PARANÁ,PR,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,DAMIAO FELICIANO,16,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ZENAIDE MAIA,22,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,GONZAGA PATRIOTA,1,Nacional,BR,Encargos especiais,Outros encargos especiais,100000.00,100000.00,100000.00
2021,JOAO MAIA,3,RIO GRANDE DO NORTE,RN,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,CABO JUNIO AMARAL,14,MINAS GERAIS,MG,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,TED CONTI,16,ESPÍRITO SANTO,ES,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,AECIO NEVES,1,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,100000.00,100000.00
2021,ALCEU MOREIRA,4,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,TEREZA NELMA,7,ALAGOAS,AL,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,LUCAS REDECKER,13,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,RENATA ABREU,13,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,CARMEN ZANOTTO,13,SANTA CATARINA,SC,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,RODRIGO PACHECO,5,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2022,ESPERIDIAO AMIN,16,Nacional,BR,Defesa nacional,Defesa naval,100000.00,0.00,0.00
2021,GERVASIO MAIA,1,PARAÍBA,PB,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,GENERAL PETERNELLI,18,Nacional,BR,Defesa nacional,Defesa aérea,100000.00,100000.00,100000.00
